[INFO] [1742595809.632293]: Localization Node Started.
[INFO] [1742595838.437518]: Linear Vel: 0.000, Angular Vel: 0.175
[INFO] [1742595838.537579]: Linear Vel: 0.100, Angular Vel: 0.167
[INFO] [1742595838.637514]: Linear Vel: 0.100, Angular Vel: 0.150
[INFO] [1742595838.737575]: Linear Vel: 0.100, Angular Vel: 0.151
[INFO] [1742595838.837585]: Linear Vel: 0.100, Angular Vel: 0.156
[INFO] [1742595838.937626]: Linear Vel: 0.100, Angular Vel: 0.156
[INFO] [1742595839.037546]: Linear Vel: 0.100, Angular Vel: 0.160
[INFO] [1742595839.137791]: Linear Vel: 0.100, Angular Vel: 0.160
[INFO] [1742595839.237508]: Linear Vel: 0.100, Angular Vel: 0.152
[INFO] [1742595839.337613]: Linear Vel: 0.100, Angular Vel: 0.142
[INFO] [1742595839.437531]: Linear Vel: 0.100, Angular Vel: 0.129
[INFO] [1742595839.537652]: Linear Vel: 0.100, Angular Vel: 0.120
[INFO] [1742595839.637547]: Linear Vel: 0.100, Angular Vel: 0.106
[INFO] [1742595839.737619]: Linear Vel: 0.100, Angular Vel: 0.097
[INFO] [1742595839.837556]: Linear Vel: 0.100, Angular Vel: 0.089
[INFO] [1742595839.937682]: Linear Vel: 0.100, Angular Vel: 0.087
[INFO] [1742595840.037574]: Linear Vel: 0.100, Angular Vel: 0.082
[INFO] [1742595840.137535]: Linear Vel: 0.100, Angular Vel: 0.079
[INFO] [1742595840.237496]: Linear Vel: 0.100, Angular Vel: 0.073
[INFO] [1742595840.337637]: Linear Vel: 0.100, Angular Vel: 0.072
[INFO] [1742595840.437578]: Linear Vel: 0.100, Angular Vel: 0.068
[INFO] [1742595840.537645]: Linear Vel: 0.100, Angular Vel: 0.062
[INFO] [1742595840.637726]: Linear Vel: 0.100, Angular Vel: 0.056
[INFO] [1742595840.737637]: Linear Vel: 0.100, Angular Vel: 0.055
[INFO] [1742595840.837522]: Linear Vel: 0.100, Angular Vel: 0.052
[INFO] [1742595840.937615]: Linear Vel: 0.100, Angular Vel: 0.050
[INFO] [1742595841.037587]: Linear Vel: 0.100, Angular Vel: 0.050
[INFO] [1742595841.137740]: Linear Vel: 0.100, Angular Vel: 0.046
[INFO] [1742595841.237630]: Linear Vel: 0.100, Angular Vel: 0.042
[INFO] [1742595841.337653]: Linear Vel: 0.100, Angular Vel: 0.038
[INFO] [1742595841.437678]: Linear Vel: 0.100, Angular Vel: 0.034
[INFO] [1742595841.537666]: Linear Vel: 0.100, Angular Vel: 0.031
[INFO] [1742595841.637666]: Linear Vel: 0.100, Angular Vel: 0.029
[INFO] [1742595841.737522]: Linear Vel: 0.100, Angular Vel: 0.034
[INFO] [1742595841.838350]: Linear Vel: 0.100, Angular Vel: 0.040
[INFO] [1742595841.937751]: Linear Vel: 0.100, Angular Vel: 0.042
[INFO] [1742595842.037663]: Linear Vel: 0.100, Angular Vel: 0.042
[INFO] [1742595842.137626]: Linear Vel: 0.100, Angular Vel: 0.040
[INFO] [1742595842.237695]: Linear Vel: 0.100, Angular Vel: 0.037
[INFO] [1742595842.337680]: Linear Vel: 0.100, Angular Vel: 0.036
[INFO] [1742595842.437660]: Linear Vel: 0.100, Angular Vel: 0.033
[INFO] [1742595842.537772]: Linear Vel: 0.100, Angular Vel: 0.033
[INFO] [1742595842.637967]: Linear Vel: 0.100, Angular Vel: 0.030
[INFO] [1742595842.737766]: Linear Vel: 0.100, Angular Vel: 0.031
[INFO] [1742595842.837672]: Linear Vel: 0.100, Angular Vel: 0.029
[INFO] [1742595842.937633]: Linear Vel: 0.100, Angular Vel: 0.030
[INFO] [1742595843.037800]: Linear Vel: 0.100, Angular Vel: 0.029
[INFO] [1742595843.137643]: Linear Vel: 0.100, Angular Vel: 0.030
[INFO] [1742595843.237518]: Linear Vel: 0.100, Angular Vel: 0.031
[INFO] [1742595843.337579]: Linear Vel: 0.100, Angular Vel: 0.039
[INFO] [1742595843.437565]: Linear Vel: 0.100, Angular Vel: 0.040
[INFO] [1742595843.537545]: Linear Vel: 0.100, Angular Vel: 0.046
[INFO] [1742595843.637582]: Linear Vel: 0.100, Angular Vel: 0.045
[INFO] [1742595843.737617]: Linear Vel: 0.100, Angular Vel: 0.047
[INFO] [1742595843.837681]: Linear Vel: 0.100, Angular Vel: 0.044
[INFO] [1742595843.937723]: Linear Vel: 0.100, Angular Vel: 0.047
[INFO] [1742595844.037529]: Linear Vel: 0.100, Angular Vel: 0.042
[INFO] [1742595844.137562]: Linear Vel: 0.100, Angular Vel: 0.045
[INFO] [1742595844.237611]: Linear Vel: 0.100, Angular Vel: 0.044
[INFO] [1742595844.337597]: Linear Vel: 0.100, Angular Vel: 0.046
[INFO] [1742595844.437585]: Linear Vel: 0.100, Angular Vel: 0.043
[INFO] [1742595844.537563]: Linear Vel: 0.100, Angular Vel: 0.043
[INFO] [1742595844.637521]: Linear Vel: 0.100, Angular Vel: 0.048
[INFO] [1742595844.737564]: Linear Vel: 0.100, Angular Vel: 0.051
[INFO] [1742595844.837545]: Linear Vel: 0.100, Angular Vel: 0.049
[INFO] [1742595844.937665]: Linear Vel: 0.100, Angular Vel: 0.053
